"filePath","date","tags","zhTitle","enTitle","zhDesc","enDesc","favorite","hide"
"2016/20160903_YuanMingYuan/DSC06808.JPG",2016-09-03 15:06:41,"2016,beijing,people,weekend","围观黑天鹅","Surround Black Swans","","",0,0
"2016/20160903_YuanMingYuan/DSC06810.JPG",2016-09-04 12:51:09,"2016,beijing,plants,weekend","野花","Wild Flowers","","",0,0
"2016/20160903_YuanMingYuan/DSC06811.JPG",2016-09-04 13:00:02,"2016,beijing,plants,weekend","野花和长廊","Wild Flowers and Corridor","","",0,0
"2016/20160903_YuanMingYuan/DSC06813.JPG",2016-09-04 13:06:11,"2016,beijing,plants,weekend","野花和蝴蝶","Wild Flowers and Butterflies","","",1,0
"2016/20160903_YuanMingYuan/DSC06816.JPG",2016-09-04 14:34:34,"2016,beijing,interesting,weekend","圆明园石舫","Marble Boat of Yuanmingyuan","圆明园现存唯一一座完成石舫基座","The only marble boat base left in Yuanmingyuan",0,0
"2016/20160903_YuanMingYuan/DSC06817.JPG",2016-09-04 14:57:12,"2016,beijing,people,weekend","不想拍照的女孩","A Girl Unwilling to Take Picture","这个小女孩不想拍照，但不配合妈妈，她拿什么发朋友圈？","This girl doesn’t want to take a photo. But how would mom post on her feed if you don’t cooperate?",0,0
"2016/20160903_YuanMingYuan/IMG_20160903_135135.jpg",2016-09-03 13:51:35,"2016,beijing,plants,weekend","蚂蚁吃核桃","Ants Eating Walnut","本想捡个核桃，拿起来一看已经被蚂蚁吃空了。","I wanted to collect a walnut. But ants have already taken all.",0,0
"2016/20160903_YuanMingYuan/IMG_20160903_135448.jpg",2016-09-03 13:54:48,"2016,beijing,people,weekend","带轮椅的自行车","A Bicycle and Wheel Chair","游客穿梭的路边，一对儿老夫妻在树下喝茶。自行车前轮由一辆轮椅代替。","An old couple drinking tea under the tree while tourists pass by. The bike has a wheel chair as its front wheel.",0,0
"2016/20160915_YuanMingYuan/DSC06820.JPG",2016-09-15 17:56:56,"2016,beijing,yuanmingyuan,weekend,photographer","照落日的人们","People Taking Pictures of Sunset","虽然大家是来等夜晚看中秋圆月的，但中秋的落日也吸引了很多目光和相机。","",0,0
"2016/20160915_YuanMingYuan/DSC06821.JPG",2016-09-15 17:58:19,"2016,beijing,yuanmingyuan,weekend,sites","落日水中倒影","Sunset in the Lake","夕阳橘红色的光映在福海里。","",0,0
"2016/20160915_YuanMingYuan/DSC06823.JPG",2016-09-15 18:02:11,"2016,beijing,yuanmingyuan,weekend,sites","落日背景下的水草","Weed with Sunset in the Background","","",0,0
"2016/20160915_YuanMingYuan/DSC06824.JPG",2016-09-15 18:04:11,"2016,beijing,yuanmingyuan,weekend,photographer","拍照留念","Taking Picture","这位女士拿着单反站着蹲着找各个角度照了很久夕阳，之后又叫这位先生照下一张留念。","",0,0
"2016/20160915_YuanMingYuan/DSC06825.JPG",2016-09-15 18:48:57,"2016,beijing,yuanmingyuan,weekend,sites","中秋初上圆月","Mid-Autumn Rising Moon","看书忘记了时间，匆忙地向福海西北方赶的路上，回头看到初生的圆月。","",0,0
"2016/20160915_YuanMingYuan/DSC06833.JPG",2016-09-15 19:15:55,"2016,beijing,yuanmingyuan,weekend,sites","月已升起","Moon in the High Sky","赶到“平湖秋月”时，月已升高到天上。","",0,0
"2016/20160915_YuanMingYuan/DSC06835.JPG",2016-09-15 19:20:46,"2016,beijing,yuanmingyuan,weekend,sites","平湖秋月景点","Tourism Spot of Moon Sight","","",0,0
"2016/20160915_YuanMingYuan/DSC06838.JPG",2016-09-17 17:39:48,"2016,beijing,yuanmingyuan,weekend,sites","西洋楼遗址","Remains of Western Mansions","","",0,0
"2016/20160915_YuanMingYuan/DSC06839.JPG",2016-09-17 17:42:00,"2016,beijing,yuanmingyuan,weekend,sites","西洋楼遗址","Remains of Western Mansions","","",0,0
"2016/20160915_YuanMingYuan/DSC06840.JPG",2016-09-17 17:42:34,"2016,beijing,yuanmingyuan,weekend,sites","西洋楼遗址","Remains of Western Mansions","","",0,0
"2016/20160915_YuanMingYuan/DSC06843.JPG",2016-09-17 17:57:25,"2016,beijing,yuanmingyuan,weekend,sites","西洋楼遗址","Remains of Western Mansions","","",0,0
"2016/20160915_YuanMingYuan/DSC06844.JPG",2016-09-17 17:58:42,"2016,beijing,yuanmingyuan,weekend,photographer","拍照留念","Taking Picture","","",0,0
"2016/20160915_YuanMingYuan/DSC06845.JPG",2016-09-17 18:10:46,"2016,beijing,yuanmingyuan,weekend,sites","西洋楼遗址","Remains of Western Mansions","","",0,0
"2016/20160915_YuanMingYuan/DSC06846.JPG",2016-09-17 18:19:49,"2016,beijing,yuanmingyuan,weekend,people","迷宫中央的小男孩","A Boy in the Center of the Maze","","",0,0
"2016/20160915_YuanMingYuan/DSC06847.JPG",2016-09-17 18:20:18,"2016,beijing,yuanmingyuan,weekend,people","迷宫中央的小男孩","A Boy in the Center of the Maze","","",0,0
"2016/20160915_YuanMingYuan/DSC06851.JPG",2016-09-17 18:21:48,"2016,beijing,yuanmingyuan,weekend,selfie","迷宫中央自拍","Selfie in the Center of the Maze","","",0,0
"2016/20160915_YuanMingYuan/IMG_20160915_173413.jpg",2016-09-15 17:34:18,"2016,beijing,yuanmingyuan,weekend,photographer","照落日的人们","People Taking Pictures of Sunset","","",0,0
"2016/20160915_YuanMingYuan/IMG_20160915_192538.jpg",2016-09-15 19:25:41,"2016,beijing,yuanmingyuan,weekend,sites","平湖秋月景点","Tourism Spot of Moon Sight","","",0,0
"2016/20160915_YuanMingYuan/IMG_20160917_172845.jpg",2016-09-17 17:28:46,"2016,beijing,yuanmingyuan,weekend,sites","西洋楼遗址","Remains of Western Mansions","","",0,0
"2016/20160915_YuanMingYuan/IMG_20160917_174007.jpg",2016-09-17 17:40:10,"2016,beijing,yuanmingyuan,weekend,sites","西洋楼遗址","Remains of Western Mansions","","",0,0
"2016/20160915_YuanMingYuan/IMG_20160917_175006.jpg",2016-09-17 17:50:09,"2016,beijing,yuanmingyuan,weekend,interesting","龙头","Long’s Head","","",0,0
"2016/20160923_Chengdu/2016ChinaRChengdu_wgs.JPG",2016-09-24 17:19:16,"2016,chengdu,butters","中国R语言会议","China R, Chengdu","很意外的机会，我参加了在成都的中国R语言会议。虽然演讲的主题并不是我专长的领域，能够接触到业界和学术界的前沿人物还是很开心的。","With a very surprising opportunity, I spoke at the China R Meeting, Chengdu. Even though I presented a topic which is not my specialty, I’m glad to know the frontier of the industrial and academic people.",0,0
"2016/20160923_Chengdu/DSC06857.JPG",2016-09-25 10:01:40,"2016,chengdu,animals","无视旁人的猫","A Cat Who Cares Nobody","宽窄巷子的入口，一只无视旁人闲庭漫步的猫。","Near the entrance of Kuanzhai Alley, a cat wanders around giving zero attention to anyone.",0,0
"2016/20160923_Chengdu/DSC06859.JPG",2016-09-25 10:02:04,"2016,chengdu,people","社会实践的学生","A Little Girl In Social Events","宽窄巷子的入口，很多小学生在筹备什么活动。一些孩子跑去看猫，被老师阻止了。","Near the entrance of Kuanzhai Alley, a few students are preparing some sort of event. Some go to see the cat, then a teacher stops them.",0,0
"2016/20160923_Chengdu/DSC06860.JPG",2016-09-25 10:25:02,"2016,chengdu,sites","拥挤的宽窄巷子","Crowded Kuanzhai Alley","周末的宽窄巷子人来人往。","Crowd in Kuanzhai Alley on Weekend.",0,0
"2016/20160923_Chengdu/DSC06862.JPG",2016-09-25 10:30:16,"2016,chengdu,sites","拥挤的宽窄巷子","Crowded Kuanzhai Alley","周末的宽窄巷子人来人往。","Crowd in Kuanzhai Alley on Weekend.",0,0
"2016/20160923_Chengdu/DSC06864.JPG",2016-09-25 10:34:30,"2016,chengdu,selfie","合影自拍","Together Selfie","三个人的自拍。","Selfie of three.",0,0
"2016/20160923_Chengdu/DSC06865.JPG",2016-09-25 11:51:50,"2016,chengdu,photographer","艺术照","Arty Photos","我在第三个巷子休息，看到两人正在拍艺术照：手牵手。","I am resting on the third alley, when I see two people taking arty photos: hands together.",0,0
"2016/20160923_Chengdu/DSC06868.JPG",2016-09-25 11:52:39,"2016,chengdu,photographer","艺术照","Arty Photos","我在第三个巷子休息，看到两人正在拍艺术照：花朵。","I am resting on the third alley, when I see two people taking arty photos: flowers.",0,0
"2016/20160923_Chengdu/DSC06869.JPG",2016-09-25 11:53:53,"2016,chengdu,photographer","艺术照","Arty Photos","我在第三个巷子休息，看到两人正在拍艺术照：我是你的直角，你是我的斜边。","I am resting on the third alley, when I see two people taking arty photos: I’m your right angle, and you’re my hypotenuse.",0,0
"2016/20160923_Chengdu/DSC06872.JPG",2016-09-25 11:57:43,"2016,chengdu,photographer","艺术照","Arty Photos","我在第三个巷子休息，看到两人正在拍艺术照：笑场。","I am resting on the third alley, when I see two people taking arty photos: bloopers.",0,0
"2016/20160923_Chengdu/DSC06874.JPG",2016-09-25 11:58:12,"2016,chengdu,photographer","艺术照","Arty Photos","我在第三个巷子休息，看到两人正在拍艺术照：戴花。","I am resting on the third alley, when I see two people taking arty photos: putting on the flower.",0,0
"2016/20160923_Chengdu/DSC06877.JPG",2016-09-25 12:02:24,"2016,chengdu,photographer","艺术照","Arty Photos","我在第三个巷子休息，看到两人正在拍艺术照：不要害羞。","I am resting on the third alley, when I see two people taking arty photos: don’t be shy.",0,0
"2016/20160923_Chengdu/DSC06879.JPG",2016-09-25 12:10:52,"2016,chengdu,photographer","四处张望的小女孩","A Little Girl Looking Around","不远处一个小女孩张望着拍艺术照的人。","Not far away a little girl checks out the people taking arty photos.",0,0
"2016/20160923_Chengdu/DSC06880.JPG",2016-09-25 17:32:56,"2016,chengdu,people","候机的女孩","A Girl Waiting for the Flight","回北京的飞机延误，坐在斜对面看电视剧的女孩。","The flight back to Beijing is delayed. A girl sitting nearby is watching TV.",0,1
"2016/20160923_Chengdu/IMG_20160923_150214.jpg",2016-09-23 15:02:15,"2016,chengdu,interesting","第十六届全国村长论坛","The 16st National Village Head Forum","刚出成都机场，看到全国村长论坛的迎接台。","Just out of the airport, there is the welcoming table of National Village Head Forum.",0,0
"2016/20160923_Chengdu/IMG_20160924_082424.jpg",2016-09-24 08:24:25,"2016,chengdu,butters_crap","中国R语言会议胸牌","China R Meeting Name Card","我的名牌。","My name tag.",0,0
"2016/20160923_Chengdu/IMG_20160924_191940.jpg",2016-09-24 19:19:41,"2016,chengdu,food","成都火锅","Chengdu Hotpot","成都的鸳鸯锅。","Two flavored hotpot in Chengdu.",0,0
"2016/20160923_Chengdu/IMG_20160925_100658.jpg",2016-09-25 10:06:59,"2016,chengdu,interesting","掏耳朵","Cleaning Inner Ears","宽窄巷子的掏耳朵服务，60元。","Inner ears cleaning servince in Kuanzhai Alley, 60 RMB.",0,0
"2016/20160923_Chengdu/IMG_20160925_104959.jpg",2016-09-25 10:50:00,"2016,chengdu,interesting","厕所门","On the Door of Toilet","昨晚的火锅让我不得不上公共厕所，惊喜。","Last night’s hotpot makes me have to use the public restroom, and surprise.",0,1
"2016/20160923_Chengdu/IMG_20160925_155952.jpg",2016-09-25 15:59:56,"2016,chengdu,people","手机充电站","Cellphone Charging Station","应该专门设计坐着舒服的箱子。","Someone should design a suitcase which is comfortable to sit on.",0,0
"2016/20161003_Dandong/DSC06883.JPG",2016-10-03 07:15:37,"2016,dandong,animals","鸭绿江上的海鸥","Seagull on Yalu River","低潮时海鸥飞来飞去，时不时扎进水里觅食。涨潮时它们就浮在水面上。","Seagulls fly around during low tide, and dive in the water for food occasionally. They float on the river during high tide.",0,0
"2016/20161003_Dandong/DSC06884.JPG",2016-10-03 07:16:55,"2016,dandong,sites","大雾中的中朝边境桥","China and North Korean Border in Heavy Fog","中朝边境桥延伸消失在大雾里。","The China and North Korea border bridge disappears in the heavy fog.",0,0
"2016/20161003_Dandong/DSC06885.JPG",2016-10-03 07:19:58,"2016,dandong,sites","鸭绿江断桥","Broken Wall on Yalu River","老桥在战争中被毁掉。","The old bridge was destroyed by the war.",0,0
"2016/20161003_Dandong/DSC06889.JPG",2016-10-03 07:33:07,"2016,dandong,people","穿着朝鲜服装的小女孩","A Little Girl in Korean Costume","有一些出租朝鲜服装的商贩。一个小女孩穿着朝鲜服装照相。","There are a few venders lending North Korean costumes. A little girl has her photo taken in costumes.",0,0
"2016/20161003_Dandong/DSC06890.JPG",2016-10-03 07:34:36,"2016,dandong,people","江上的渔船","Fishing Boat on River","鸭绿江上大渔船，在大雾里看不清楚。","A fishing boat on Yalu River in heavy fog.",0,0
"2016/20161003_Dandong/DSC06892.JPG",2016-10-03 07:43:54,"2016,dandong,people","渔民收螃蟹笼","Fisherman Collecting Crabbing Cages","几个渔民在江边水里收螃蟹笼。","A few fishermen collect their crabbing cages by the bank.",0,0
"2016/20161003_Dandong/DSC06893.JPG",2016-10-03 07:54:10,"2016,dandong,people","渔民从笼子里捡螃蟹","Fisherman Collecting Crabs from Cages","一个渔民从笼子里捡出螃蟹，大小和市场里卖的差不多。","A fisherman picks the crabs from the cage, which are of similar sizes as those sold in market.",0,0
"2016/20161003_Dandong/DSC06895.JPG",2016-10-03 08:12:32,"2016,dandong,animals","白鹭","Egret","两只在江边的白鹭","Two egrets walk around the river bank.",0,0
"2016/20161003_Dandong/DSC06896.JPG",2016-10-03 08:22:34,"2016,dandong,people","穿着朝鲜服装的小女孩","A Little Girl in Korean Costume","有一些出租朝鲜服装的商贩。一个小女孩穿着朝鲜服装照相。","There are a few venders lending North Korean costumes. A little girl has her photo taken in costumes.",0,0
"2016/20161003_Dandong/DSC06898.JPG",2016-10-03 08:23:19,"2016,dandong,people","挂着国旗的渔船","Fishing Boat with National Flag","鸭绿江为中朝共有，所以两方的船都可以自由行驶。一些中国游船会靠近朝鲜岸边。","Yalu River is shared by China and North Korea, so boats of both sides can drive freely. Some chinese tourist boats offer driving very close to North Korean river bank.",0,0
"2016/20161003_Dandong/DSC06899.JPG",2016-10-03 08:24:52,"2016,dandong,people","散步的绅士","A Walking Gentleman","一个拿着拐杖，抽着烟斗，穿着风衣的男士在江边散步，在游人中十分出格。","A gentle man walks along the river bank, with a cane, a smoking pipe, and a coat. He stands out from the tourists crowd.",0,0
"2016/20161003_Dandong/DSC06902.JPG",2016-10-03 09:16:01,"2016,dandong,interesting","LEOV和LOEV","LEOV and LOEV","婚礼上的“LOVE”，至少都包含了正确的四个字母。","“LOVE” of a wedding. At least both contain the correct four characters.",0,0
"2016/20161003_Dandong/IMG_20161003_071807.jpg",2016-10-03 07:18:08,"2016,dandong,interesting","一列火车从朝鲜开入中国","A Train from North Korea to China","一列火车响着汽笛从朝鲜开入中国。","A train drives from North Korea into China, with its siren on.",0,0
"2016/20161003_Dandong/IMG_20161003_071822.jpg",2016-10-03 07:18:22,"2016,dandong,interesting","进入中国的火车","A Train Entering China","朝鲜的火车头挂着一节车厢。","The North Korean train has one locomotive and one compartment.",0,0
"2016/20161003_Dandong/IMG_20161003_080145.jpg",2016-10-03 08:01:45,"2016,dandong,butters_crap","江边的房子","Houses by the River","鸭绿江边的房子。看起来好像就是我小时候住过的那种，我还依稀记得那个钟楼。","The houses by the side of the street along Yalu River. It seems like those kind of houses I stayed in as a child, and I have a little memory of that clock tower.",0,0
"2016/20161003_Dandong/IMG_20161003_081859.jpg",2016-10-03 08:19:00,"2016,dandong,interesting","刻着“鸭绿江”的塑料石头","Plastic Stone Inscribed with Yalu River","供游人拍照的“石头”，刻着鸭绿江，实际是塑料的。下面有轮子，晚上可以推走。用绳子规定在灯柱上。","The “stone” inscribed with “Yalu River” is made in plastic. There are wheels on the bottom so it can be pushed away at night. It’s fixed on the pole by rope.",0,0
